periodo,codigo_serie,perfil,imp_hist
2025-05,ESPECULO VAGINAL ESTERIL ROSCA  MEDIANO,OES,497176.0
2025-05,ESPECULO VAGINAL ESTERIL ROSCA  MEDIANO,OSP,227646.0
2025-05,ESPECULO VAGINAL ESTERIL ROSCA GRANDE,FAR,18759.1
2025-05,ESPECULO VAGINAL ESTERIL ROSCA GRANDE,IPR,8601.2
2025-05,ESPECULO VAGINAL ESTERIL ROSCA GRANDE,IPU,1425156.6600000001
2025-05,ESPECULO VAGINAL ESTERIL ROSCA GRANDE,OES,229450.0
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,DPM,141910.2
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,DRO,1431844.5
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,FAR,112535.35999999999
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,FIN,585929.9591
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,IPR,5874663.64
2025-05,ESPESANTE A BASE DE GOMA XÁNTICA THICKEN UP CLEAR LATA 125,IPU,281118.3533
2025-05,ESPIRONOLACTONA 25 MG COMP,IPR,-94110.0
2025-05,ESPONJA GELATINA ABSORBIBLE 7X5 X 1CM,IPR,33615.1
2025-05,ESPONJA GELATINA ABSORBIBLE 7X5 X 1CM,OES,573612.0
2025-05,ESTEARATO DE AMONIO  100 GR POMADA,FAR,160068.53
2025-05,ESTER. BOB PAPEL GRADO MEDICO 40CMX 334M,IPR,237944.12
2025-05,ESTER. BOB PAPEL GRADO MEDICO 60CMX 334M,IPR,1066430.12
2025-05,ESTER. BOB PAPEL GRADO MEDICO 80CMX 334M,IPR,491022.36
2025-05,ESTER. BOB PELAB/POUCH C/FUELLE  100MM X 100M,IPR,128665.05
2025-05,ESTER. BOB PELAB/POUCH C/FUELLE  200MM X 100M,DRO,177463.51
2025-05,ESTER. BOB PELAB/POUCH S/FUELLE  100MM X 200M,IPR,103351.71
2025-05,ESTER. BOB PELAB/POUCH S/FUELLE  150MM X 200M,IPR,422147.66
2025-05,ESTER. BOB PELAB/POUCH S/FUELLE  200MM X 200M,IPR,280258.0
2025-05,ESTER. BOB PELAB/POUCH S/FUELLE  300MM X 200M,IPR,102800.52
2025-05,ESTER. BOB PELAB/POUCH S/FUELLE  400MM X 200M,IPR,135994.06
2025-05,ESTER. CINTA TESTIGO     VAPOR 12.5MM X55M 1322-12,FAR,42975.97
2025-05,ESTER. CINTA TESTIGO     VAPOR 18MM X55M   1322-18,FAR,11303.11
2025-05,ESTER. CINTA TESTIGO     VAPOR 18MM X55M   1322-18,IPU,53217.371699999996
2025-05,ESTER. CINTA TESTIGO ESTUFA           18MM X 50M,COM,8589.6942
2025-05,ESTER. CINTA TESTIGO ESTUFA           18MM X 50M,DRO,21080.52
2025-05,ESTER. CINTA TESTIGO ESTUFA           18MM X 50M,FAR,10486.82
2025-05,ESTER. CINTA TESTIGO ESTUFA           18MM X 50M,IPR,180038.81
2025-05,ESTER. CINTA TESTIGO ESTUFA           18MM X 50M,IPU,25769.0826
2025-05,ESTER. CINTA TESTIGO OX. ETILENO 18MM X 50M,IPR,144857.6
2025-05,ESTER. CINTA TESTIGO OX. ETILENO 18MM X 50M,IPU,18703.8099
2025-05,ESTER. CINTA TESTIGO VAPOR            18MM X 50M,IPR,573076.59
2025-05,ESTER. INDICADOR BIOLOGICO ETO RAPID ATTEST 1294,IPR,362831.5
2025-05,ESTER. INDICADOR BIOLOGICO RAPID PEROX HIDROG 1295,IPR,2143782.0
2025-05,ESTER. INDICADOR BIOLOGICO VAPOR SUPER RAPID 1492V,IPR,438755.5
2025-05,ESTER. INDICADOR QUIMICO ESTUFA CLASE 4 TIRAS,IPR,12622.5
2025-05,ESTER. INDICADOR QUIMICO VAPOR CLASE 4 TIRAS,IPR,-57780.0
2025-05,ESTER. INDICADOR QUIMICO VAPOR CLASE 4 TIRAS,IPU,32231.4048
2025-05,ESTER. INTEGRADOR QUIMICO VAPOR COMPLY 1243A,COM,6900000.0
2025-05,ESTER. INTEGRADOR QUIMICO VAPOR COMPLY 1243A,DRO,173330.0
2025-05,ESTER. INTEGRADOR QUIMICO VAPOR COMPLY 1243A,IPR,350100.0
2025-05,ESTER. TEST PACK BOWIE & DICK,DRO,61082.64
2025-05,ESTER. TEST PACK BOWIE & DICK,IPR,188627.8
2025-05,ESTETOSCOPIO DOBLE NEONATAL BK 3005 AMARILLO,DRO,9715.71
2025-05,ESTETOSCOPIO DOBLE PEDIATRICO BK 3002 NEGRO,DRO,79089.6
2025-05,ESTETOSCOPIO DOBLE PEDIATRICO BK 3002 NEGRO,FAR,3069.83
2025-05,ESTETOSCOPIO DOBLE PEDIATRICO BK 3002 NEGRO,IPR,49229.9
2025-05,ESTETOSCOPIO SIMPLE,FAR,22084.37
2025-05,ESTREPTOMICINA 1 G AMP,IPU,10636605.0
2025-05,ESTREPTOQUINASA 1.500.000 UI AMP,DRO,20394469.01
2025-05,ESTREPTOQUINASA 1.500.000 UI AMP,IPR,3612262.5
2025-05,ESTREPTOQUINASA 1.500.000 UI AMP,IPU,14818699.18
2025-05,ESTREPTOQUINASA 1.500.000 UI AMP,OES,150427086.67
2025-05,ETILEFRINA 10 MG X 1 ML AMP,DRO,934156.0
2025-05,ETILEFRINA 10 MG X 1 ML AMP,IPR,1119289.0
2025-05,ETOMIDATO 2 MG X 10 ML AMP,DRO,333504.2
2025-05,ETOMIDATO 2 MG X 10 ML AMP,IPR,1072015.2
2025-05,ETOMIDATO 2 MG X 10 ML AMP,IPU,549000.0
2025-05,ETOMIDATO 2 MG X 10 ML AMP,OES,522034.0
2025-05,FAJA ELASTICA N°1 24CM,FAR,231671.40000000002
2025-05,FAJA ELASTICA N°1 28CM,DRO,11946.5
2025-05,FAJA ELASTICA N°1 28CM,FAR,542550.39
2025-05,FAJA ELASTICA N°1 28CM,IPR,5973.25
2025-05,FAJA ELASTICA N°2 24CM,FAR,572197.25
2025-05,FAJA ELASTICA N°2 28CM,FAR,1990287.3800000001
2025-05,FAJA ELASTICA N°3 24CM,FAR,873886.68
2025-05,FAJA ELASTICA N°3 24CM,IPR,5973.25
2025-05,FAJA ELASTICA N°3 28CM,FAR,3386479.0708
2025-05,FAJA ELASTICA N°3 28CM,IPR,20690.73
2025-05,FAJA ELASTICA N°3 28CM,PER,13793.82
2025-05,FAJA ELASTICA N°4 24CM,DRO,11946.5
2025-05,FAJA ELASTICA N°4 24CM,FAR,692299.86
2025-05,FAJA ELASTICA N°4 24CM,IPR,5973.25
2025-05,FAJA ELASTICA N°4 28CM,FAR,2276476.6604
2025-05,FAJA ELASTICA N°4 28CM,IPR,6896.91
2025-05,FAJA ELASTICA N°5 24CM,FAR,399965.7
2025-05,FAJA ELASTICA N°5 28CM,FAR,1327219.09
2025-05,FENITOINA 100 MG X 2 ML AMP,IPR,108154.0
2025-05,FENITOINA 100 MG X 2 ML AMP,IPU,112905.0
2025-05,FENITOINA 100 MG X 2 ML AMP,OES,592306.0
2025-05,FENOFIBRATO 200 MG CAPS,DRO,644050.0
2025-05,FENOFIBRATO 200 MG CAPS,IPR,12905.73
2025-05,FENTANILO 0.25 MG X 5 ML AMP,DRO,1026660.0
2025-05,FENTANILO 0.25 MG X 5 ML AMP,IPR,4658530.0
2025-05,FENTANILO 0.25 MG X 5 ML AMP,IPU,5302844.0
2025-05,FENTANILO 0.25 MG X 5 ML AMP,OES,8808960.0
2025-05,FERULA DIG 10MM X 25CM FAVE,DRO,17207.2
2025-05,FERULA DIG 10MM X 25CM FAVE,FAR,242033.95799999998
2025-05,FERULA DIG 10MM X 25CM FAVE,IPR,62411.326
2025-05,FERULA DIG 10MM X 50CM FAVE,FAR,77938.604
2025-05,FERULA DIG 10MM X 50CM FAVE,IPR,12455.2
2025-05,FERULA DIG 15MM X 25CM,FAR,265394.642
2025-05,FERULA DIG 15MM X 25CM,IPR,148148.419
2025-05,FERULA DIG 20MM X 25CM FAVE,FAR,265800.94
2025-05,FERULA DIG 20MM X 25CM FAVE,IPR,135160.14
2025-05,FERULA DIG 25MM X25CM  FAVE,FAR,89352.73999999999
2025-05,FERULA DIG 25MM X25CM  FAVE,IPR,63636.632
2025-05,FIBER MAIS POLVO LATA X 260 GRS,DRO,143624.68
2025-05,FIBER MAIS POLVO LATA X 260 GRS,FAR,101681.1
2025-05,FIBER MAIS POLVO LATA X 260 GRS,IPR,602746.3
2025-05,FIBER MAIS POLVO LATA X 260 GRS,OSP,30593.1612
2025-05,FILGRASTIM 30 MUI X 1 ML JER PRELL,IPR,277309.69999999995
2025-05,FILTRO BIOLOGICO P/ESPIROMET PULMO PROTEC,OES,600490.92
2025-05,FILTRO HIDROFOBICO COMPLETO,DRO,111688.0
2025-05,FILTRO HUMIFICADOR P/TRAQUEOSTOMIA,DPM,729410.0
2025-05,FILTRO HUMIFICADOR P/TRAQUEOSTOMIA,DRO,91176.25
2025-05,FILTRO INFUSION 0.2 C/PROLONGADOR ESTERIL,OES,247000.0
2025-05,FILTRO VIRAL BACT BARRIEBAC S (350/5879),IPR,0.0
2025-05,FILTRO VIRAL BACT BARRIEBAC S (350/5879),OES,2050245.1
2025-05,FILTRO VIRAL BACT HME C/PORT     (MP05805),DRO,750818.0
2025-05,FILTRO VIRAL BACT HME C/PORT     (MP05805),IPR,2693829.0
2025-05,FILTRO VIRAL BACT HME C/PORT     (MP05805),OES,5001227.31
2025-05,FILTRO VIRAL BACTERIAL           (MP05755),IPR,162695.0
2025-05,FLUCONAZOL 100 MG COMP,DRO,105874.0
2025-05,FLUCONAZOL 100 MG COMP,IPR,53545.0
2025-05,FLUCONAZOL 150 MG COMP,DRO,12166.0
2025-05,FLUCONAZOL 150 MG COMP,IPR,12304.0
2025-05,FLUCONAZOL 200 MG INY SACHET,DRO,4034090.0
2025-05,FLUCONAZOL 200 MG INY SACHET,IPR,977632.0
2025-05,FLUCONAZOL 200 MG INY SACHET,IPU,113132.5
2025-05,FLUCONAZOL 200 MG X100 ML INY SACHET,IPU,87957.0
2025-05,FLUCONAZOL FCO AMPOLLA 200MG X 100ML,IPU,271518.0
2025-05,FLUMAZENIL X 5 ML AMP,DRO,2513217.2
2025-05,FLUMAZENIL X 5 ML AMP,IPR,82710.9
2025-05,FLUMAZENIL X 5 ML AMP,IPU,961161.7
2025-05,FLUOXETINA 20 MG COMP,DRO,333046.95
2025-05,FLUTICASONA 50 MCG X 120 DOSIS SPRAY NASAL,IPR,0.0
2025-05,FOB ONE STEP FECAL OCCULT BLOOD TEST DEVICE,IPR,753292.5
2025-05,FORMOL  5% X  100 ML,FAR,387096.27
2025-05,FORMOL  5% X 1000 ML,DRO,111420.4
2025-05,FORMOL  5% X 1000 ML,FAR,96631.3
2025-05,FORMOL  5% X 5000 ML,FAR,8756.5
2025-05,FORMOL 10% X  100 ML,FAR,140443.26
2025-05,FORMOL 10% X 1000 ML,FAR,64316.69
2025-05,FORMOL 10% X 1000 ML,IPR,1875708.02
2025-05,FORMOL 10% X 5000 ML,FAR,9191.25
2025-05,FORMOL 10% X 5000 ML,IPR,194445.8
2025-05,FORMOL 40% X 1000 ML,DRO,105354.44
2025-05,FORMOL 40% X 1000 ML,FAR,240836.78
2025-05,FORMOL 40% X 1000 ML,IPR,349551.17000000004
2025-05,FORMOL 40% X 1000 ML,IPU,11818.1818
2025-05,FORMOL 40% X 5000 ML,DRO,103493.38
2025-05,FORMOL 40% X 5000 ML,FAR,154170.0
2025-05,FORMOL 40% X 5000 ML,IPR,42352.94
2025-05,FOSFA. MONOS. 48%G + FOSFA. DISOD. 18%G X 45 ML SOL,DRO,121845.6
2025-05,FOSFA. MONOS. 48%G + FOSFA. DISOD. 18%G X 45 ML SOL,IPR,504255.36
2025-05,FOSFA. MONOS. 48%G + FOSFA. DISOD. 18%G X 45 ML SOL,IPU,69339.84
2025-05,FOSFATO DE POTASIO 2 MEQ X 10 ML AMP,DRO,375779.7
2025-05,FOSFATO DE POTASIO 2 MEQ X 10 ML AMP,IPR,3830989.64
2025-05,FOSFATO DE POTASIO 2 MEQ X 10 ML AMP,IPU,2885284.0
2025-05,FOSFOMICINA 1 G X 1 ML AMP,DRO,4517045.0
2025-05,FOSFOMICINA 1 G X 1 ML AMP,IPR,2387329.0
2025-05,FOSFOMICINA 1 G X 1 ML AMP,IPU,6603454.0
2025-05,FOSFOMICINA 1 G X 1 ML AMP,OES,15619767.0
2025-05,FRASCO ALIMENTACION ENTERAL C/3 PICOS 300ML,FAR,35521.86
2025-05,FRASCO ALIMENTACION ENTERAL C/3 PICOS 650ML,DPM,146410.8
2025-05,FRASCO ALIMENTACION ENTERAL C/3 PICOS 650ML,DRO,875367.8
2025-05,FRASCO ALIMENTACION ENTERAL C/3 PICOS 650ML,FAR,429132.49600000004
2025-05,FRASCO ALIMENTACION ENTERAL C/3 PICOS 650ML,IPR,323777.18
2025-05,FRASCO BITUBULADO 750ML,IPR,674482.26
2025-05,FRASCO BITUBULADO 750ML,OES,596044.8
2025-05,FUROSEMIDA 20 MG X 2 ML AMP,DRO,16789105.0
2025-05,FUROSEMIDA 20 MG X 2 ML AMP,FAR,238630.0
2025-05,FUROSEMIDA 20 MG X 2 ML AMP,IPR,9664355.0
2025-05,FUROSEMIDA 20 MG X 2 ML AMP,IPU,2102858.4
2025-05,FUROSEMIDA 20 MG X 2 ML AMP,OES,653700.0
2025-05,FUROSEMIDA 40 MG COMP,DRO,226700.0
2025-05,FUROSEMIDA 40 MG COMP,IPR,41060.0
2025-05,FUROSEMIDA 40 MG COMP,IPU,137920.0
2025-05,FUROSEMIDA 40 MG COMP,OES,256580.0
2025-05,GASA ANTIBACT FENEST  5X5CM EXCILON IV AMD (7089),DRO,2753993.71
2025-05,GASA ANTIBACT FENEST  5X5CM EXCILON IV AMD (7089),FAR,571304.3999999999
2025-05,GASA ANTIBACT FENEST  5X5CM EXCILON IV AMD (7089),IPR,485562.0
2025-05,GASA ANTIBACT FENEST 10X10CM EXCILON AMD (7088),DRO,1630505.52
2025-05,GASA ANTIBACT FENEST 10X10CM EXCILON AMD (7088),FAR,373986.92
2025-05,GASA ANTIBACT FENEST 10X10CM EXCILON AMD (7088),IPR,154998.0
2025-05,GASA COMPR. 40X40 GRANEL RX/COLA 25CM,OES,9321983.2
2025-05,GASA COMPR. 40X40X2 RX/COLA SIMPL SOBRE,IPR,2.5
2025-05,GASA COMPR. 40X40X5 RX/COLA DOBLE SOBRE ESTERIL,IPR,321642.0
2025-05,GASA COMPR. 7.5X7.5 X2 NO TEJIDA S/POUCH ESTERIL,IPR,64635.0
2025-05,GASA COMPRE 40X40X3  RX/COLA DOBLE SOBRE ESTERIL,FAR,23103.0
2025-05,GASA DOBLADA      10X10X2 SIMPLE SOBRE ESTERIL,DRO,215710.0
2025-05,GASA DOBLADA 10X10 GRANEL,COM,39693.42
2025-05,GASA DOBLADA 10X10 GRANEL,FAR,113126.25
2025-05,GASA DOBLADA 10X10X10 DOBLE ENV. EST. C/SEG.,IPU,18.26
2025-05,GASA DOBLADA 10X10X2 SIMPLE SOB EST.,IPU,160900.8264
2025-05,GASA DOBLADA 10X10X5 DOBLE SOB EST.,IPR,191015.0
2025-05,GASA DOBLADA 10X10X5 SIMPLE SOBRE,IPU,84537.5
2025-05,GASA DOBLADA 7X7X2 SIMPLE SOB EST.,DRO,111130.0
2025-05,GASA DOBLADA 7X7X3 SIMPLE SOBRE ESTERIL,IPU,8651884.294499999
2025-05,GASA DOBLADA 8X12X2 SIMPLE SOB EST,IPU,4666123.844
2025-05,GASA DOBLADILLADA 10X10X10 DOBLE SOB EST (DISC),IPU,3.3
2025-05,GASA DOBLADILLADA 10X10X10 DOBLE SOB EST (DISC),OES,22538347.0
2025-05,GASA DOBLADILLADA RX 10X10X5 DOBLE SOB EST (DISC),DRO,523568.0
2025-05,GASA DOBLADILLADA RX 10X10X5 DOBLE SOB EST (DISC),FAR,-89008.6
2025-05,GASA DOBLADILLADA RX 10X10X5 DOBLE SOB EST (DISC),OES,676899.18
2025-05,GASA ESTERIL 10X10 16 TROZOS GRANEL,FAR,3054487.52
2025-05,GASA ESTERIL 10X10 16 TROZOS GRANEL,OES,43423364.28
2025-05,GASA ESTERIL 10X10 CAJA 1  32 TROZOS,COM,2176.5
2025-05,GASA ESTERIL 10X10 CAJA 1  32 TROZOS,DRO,91018.26
2025-05,GASA ESTERIL 10X10 CAJA 1  32 TROZOS,FAR,2889532.632
2025-05,GASA ESTERIL 10X10 CAJA 5 160 TROZOS,COM,22041.0
2025-05,GASA ESTERIL 10X10 CAJA 5 160 TROZOS,DPM,103743.2
2025-05,GASA ESTERIL 10X10 CAJA 5 160 TROZOS,DRO,614086.75
2025-05,GASA ESTERIL 10X10 CAJA 5 160 TROZOS,FAR,25476378.644
2025-05,GASA ESTERIL 10X10 CAJA 5 160 TROZOS,PER,22619.32
2025-05,GASA ESTERIL 10X10 FCO  1  32 TROZOS,FAR,114090.53
2025-05,GASA ESTERIL 10X10 FCO  5 160 TROZOS,DRO,4162.86
2025-05,GASA ESTERIL 10X10 FCO  5 160 TROZOS,FAR,629840.61
2025-05,GASA ESTERIL 10X10 NO TEJIDA (6 SOBRES X 5 TROZOS),FAR,528063.81
2025-05,GASA ESTERIL 10X10 NO TEJIDA (6 SOBRES X 5 TROZOS),PER,3154.5
2025-05,GASA ESTERIL 10X10 NO TEJIDA CAJA 5(10 SOBRES X 2 TROZOS),DRO,191406.0
2025-05,GASA ESTERIL 10X10 NO TEJIDA CAJA 5(10 SOBRES X 2 TROZOS),FAR,6636049.2299999995
2025-05,GASA ESTERIL 10X10 NO TEJIDA CAJA 5(10 SOBRES X 2 TROZOS),IPR,470100.0
2025-05,GASA ESTERIL 10X10X10 SOBRE ESTERIL CAJA EXPEND,DRO,17781.0
2025-05,GASA ESTERIL 10X10X10 SOBRE ESTERIL CAJA EXPEND,FAR,4038983.52
2025-05,GASA ESTERIL 10X10X10 SOBRE ESTERIL CAJA EXPEND,IPR,190820.0
2025-05,GASA ESTERIL 15X15 CAJA 1  12 TROZOS,DRO,78224.58
2025-05,GASA ESTERIL 15X15 CAJA 1  12 TROZOS,FAR,479500.12200000003
2025-05,GASA ESTERIL 15X15 CAJA 1  12 TROZOS,IPU,53.15
2025-05,GASA ESTERIL 15X15 CAJA 5  48 TROZOS,COM,12245.0
2025-05,GASA ESTERIL 15X15 CAJA 5  48 TROZOS,DRO,121837.75
2025-05,GASA ESTERIL 15X15 CAJA 5  48 TROZOS,FAR,3617781.23
2025-05,GASA ESTERIL 15X15 CAJA 5  48 TROZOS,PER,12245.0
2025-05,GASA ESTERIL 15X15 CAJA 5 48 TROZOS,DRO,5476.32
2025-05,GASA ESTERIL 15X15 CAJA 5 48 TROZOS,FAR,767369.36
2025-05,GASA ESTERIL 15X15 FCO  1  12 TROZOS,FAR,22908.23
2025-05,GASA ESTERIL 15X15 FCO  5  48 TROZOS,FAR,158813.06
2025-05,GASA ESTERIL 20X20 CAJA 1   8 TROZOS,DRO,3700.08
2025-05,GASA ESTERIL 20X20 CAJA 1   8 TROZOS,FAR,486283.232
2025-05,GASA ESTERIL 20X20 CAJA 1   8 TROZOS,IPU,3.45
2025-05,GASA ESTERIL 20X20 CAJA 5  32 TROZOS,COM,7347.0
2025-05,GASA ESTERIL 20X20 CAJA 5  32 TROZOS,DRO,217593.65
2025-05,GASA ESTERIL 20X20 CAJA 5  32 TROZOS,FAR,6053851.736
2025-05,GASA ESTERIL 20X20 CAJA 5  32 TROZOS,PER,8458.57
2025-05,GASA ESTERIL 20X20 FCO  1   8 TROZOS,FAR,18326.58
2025-05,GASA ESTERIL 20X20 FCO  5  32 TROZOS,FAR,174215.69
2025-05,GASA ESTERIL 20X20 GRANEL,FAR,194290.2
2025-05,GASA ESTERIL 20X20 GRANEL,IPU,224.74
2025-05,GASA ESTERIL 30X30 CAJA 1  4 TROZOS,DRO,1719.0
2025-05,GASA ESTERIL 30X30 CAJA 1  4 TROZOS,FAR,128237.51000000001
2025-05,GASA ESTERIL 30X30 CAJA 5  12 TROZOS,COM,2847.5
2025-05,GASA ESTERIL 30X30 CAJA 5  12 TROZOS,DRO,0.0
2025-05,GASA ESTERIL 30X30 CAJA 5  12 TROZOS,FAR,4498008.36
2025-05,GASA ESTERIL 30X30 FCO  5  12 TROZOS,FAR,159514.03
2025-05,GASA ESTERIL NO TEJIDA 20X 20 (8 TROZOS),FAR,142162.91
2025-05,GASA IODOFORMADA AL 10% 10CMX10CM  16 TROZOS (DISC),DRO,63931.76
2025-05,GASA IODOFORMADA AL 10% 10CMX10CM  16 TROZOS (DISC),FAR,2994689.55
2025-05,GASA IODOFORMADA AL 10% 10CMX2M,FAR,2163093.91
2025-05,GASA NO TEJIDA 10X10 CM X 10 N°5,FAR,351187.19
2025-05,GASA SINTETICA 10X10CM ESTERIL CURITY  (8044),DPM,459000.0
2025-05,GASA SINTETICA 10X10CM ESTERIL CURITY  (8044),DRO,398448.0
2025-05,GASA TROZADA 24/1 10X10X1  1KG,DRO,67594.54000000001
2025-05,GASA TROZADA 24/1 10X10X1  1KG,FAR,489450.91000000003
2025-05,GASA TROZADA 24/1 10X10X1  1KG,IPR,289704.08
2025-05,GASA TROZADA 24/1 10X10X1 1KG,DRO,17311.76
2025-05,GASA TROZADA 24/1 10X10X1 1KG,FAR,68277.54
2025-05,GASA TROZADA 24/1 10X10X1 1KG,IPR,80284.4
2025-05,GASA TROZADA 24/1 15X15X1  1KG,FAR,76026.72
2025-05,GASA TROZADA 24/1 15X15X1 1KG,DRO,17311.76
2025-05,GASA TROZADA 24/1 15X15X1 1KG,FAR,81226.73000000001
2025-05,GASA TROZADA 24/1 20X20X1  1KG,COM,11519.2
2025-05,GASA TROZADA 24/1 20X20X1  1KG,DRO,281447.92
2025-05,GASA TROZADA 24/1 20X20X1  1KG,FAR,384165.32
2025-05,GASA TROZADA 24/1 20X20X1  1KG,IPR,32266.68
2025-05,GASA TROZADA 24/1 20X20X1 1KG,DRO,8655.88
2025-05,GASA TROZADA 24/1 20X20X1 1KG,FAR,34727.369999999995
2025-05,GASA TROZADA 24/1 30X30X1  1KG,DRO,1292830.0
2025-05,GASA TROZADA 24/1 30X30X1  1KG,FAR,42621.04
2025-05,GASA TROZADA 24/1 30X30X1  1KG,IPR,1262800.0
2025-05,GASA TROZADA 24/1 30X30X1 1KG,FAR,47087.96
2025-05,GASA TROZADA 24/1 30X30X1 1KG,IPR,77000.0
2025-05,GASA TROZADA 24/1 40X40X1  1KG,FAR,65659.44
2025-05,GASA TROZADA 24/1 40X40X1 1 KG,COM,47087.96
2025-05,GASA TROZADA 24/1 40X40X1 1 KG,DRO,29677.29
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA  1.3KG,DRO,100100.0
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA  1.3KG,FAR,171885.31900000002
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA  1.6KG,DRO,19303.59
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA  1.6KG,FAR,37811.16
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.0 KG,FAR,327738.16
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.5 KG,IPU,1022727.27
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.5KG,COM,47124.0
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.5KG,DRO,1516999.9
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.5KG,FAR,6768654.2
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.5KG,IPR,1247093.3
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.8KG,FAR,164182.6
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.8KG,IPR,1716013.7
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.8KG,IPU,4284000.0
2025-05,GASA TUBULAR 24/1 PIEZA TRAMA CERRADA 1.8KG,OES,494385.0
2025-05,GASA TUBULAR 30/1 PIEZA TRAMA ABIERTA 40MTS 2.0KG,COM,402436.363
2025-05,GASA TUBULAR 30/1 PIEZA TRAMA ABIERTA 40MTS 2.0KG,IPU,12515770.8893
2025-05,GASA TUBULAR PIEZA TRAMA CERRADA 1.350 KG,FAR,15112.03
2025-05,GASA TUBULAR PIEZA TRAMA CERRADA 2.0 KG,FAR,97015.45999999999
2025-05,GASA TUBULAR PIEZA TRAMA CERRADA 2KG 20 PLIEGUES,FAR,24504.48
2025-05,GASA TUBULAR PIEZA TRAMA PAREJO DE 0.80 X 30MTS PIEZAX1500KG,FAR,30039.0
2025-05,GEL BASE NEUTRO 250 GR,FAR,47125.93
2025-05,GEL BASE NEUTRO 250 GR,IPR,220511.26
2025-05,GEL BASE NEUTRO X  3KG,DRO,66196.32
2025-05,GEL BASE NEUTRO X  3KG,FAR,211507.12
2025-05,GEL BASE NEUTRO X  3KG,IPR,15754.72
2025-05,GEL BASE NEUTRO X 1 KG,FAR,285836.8
2025-05,GEL BASE NEUTRO X 1 KG,IPR,9708.52
2025-05,GEL BASE NEUTRO X 1/2 KG,DRO,4702.2
2025-05,GEL BASE NEUTRO X 1/2 KG,FAR,62304.2
2025-05,GEL BASE NEUTRO X 1/2 KG,IPR,479652.0
2025-05,GEL BASE NEUTRO X 1/2 KG,OSP,3292.86
2025-05,GEL BASE NEUTRO X 5 KG,DRO,95850.2
2025-05,GEL BASE NEUTRO X 5 KG,FAR,547040.0599999999
2025-05,GEL BASE NEUTRO X 5 KG,IPR,39693.24
2025-05,GEL CRIOGENO X 1 KG,FAR,237145.23
2025-05,GEL CRIOGENO X 3 KG,FAR,106491.24
2025-05,GEL HIDROCOL 89ML HYDROGELDEBRIDANTE(9252),OES,62142.45
2025-05,GENTAMICINA 0.1 G X 20 GR CREMA,DRO,92386.5
2025-05,GENTAMICINA 80 MG X 2 ML AMP,IPR,1769305.0
2025-05,GENTAMICINA 80 MG X 2 ML AMP,IPU,1286810.7
2025-05,GENTAMICINA 80 MG X 2 ML AMP,OES,1090738.0
2025-05,GERENCIAMIENTO,IPU,69707217.31
2025-05,GERENCIAMIENTO,OES,187263369.49
2025-05,GERENCIAMIENTO,OSP,510754294.3
2025-05,GERENCIAMIENTO,OSU,70417087.42999999
2025-05,GLICERINA PURA  100GR,FAR,797719.2334
2025-05,GLICERINA PURA 1000GR,FAR,432597.6
2025-05,GLICERINA PURA 1000GR,IPR,5635.5
2025-05,GLICERINA PURA 1000GR,PER,11431.44
2025-05,GLICERINA PURA 6000GR,FAR,-32692.779999999995
2025-05,GLICLAZIDA 60 MG COMP,IPR,21585.6
2025-05,GLUCOSA PURA   75GR,DRO,5843.58
2025-05,GLUCOSA PURA   75GR,FAR,1383532.362
2025-05,GLUCOSA PURA   75GR,IPR,55488.0
2025-05,GLUCOSA PURA   75GR,IPU,38855.37
2025-05,GLUCOSA PURA   75GR,PER,996.59
2025-05,GLUCOSA PURA   75GR SOBRE,FAR,228749.51
2025-05,GLUCOSA PURA 900 GRS,FAR,266136.41000000003
2025-05,GLUCOSA PURA 900 GRS,IPR,14464.29
2025-05,GORRO P/FRONTO 20GRS SPUNB,FAR,22798.129999999997
2025-05,GORRO P/FRONTO 20GRS SPUNB,IPR,127715.76
2025-05,GUANTE EXAMEN NITRILO SP CHICO NEGRO,DRO,72675.0
2025-05,GUANTE EXAMEN NITRILO SP CHICO NEGRO,FAR,225777.0
