periodo;codigo_serie;perfil;cliente_id;Grupo;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-12;SONDA NELATON PVC FEM. N°12 T/K93;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;165;0;330;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 14 T/K94;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;859;0;1718;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 16 T/K95;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;148;0;296;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA NELATON PVC N° 18 T/K96;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;12;0;24;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA NELATON SILICONA N°16 [DISC];DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;TUBO DE KHER N°14;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;TUBO DE KHER N°16;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;TUBO GASTRO 14FR CONECT Y CONEXIÓN ENFIT SILICONA;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;TUBO GASTRO 18FR CONECT Y CONEXIÓN ENFIT SILICONA;DRO;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST.;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;670;0;1340;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;APOSITO ALGODON/GASA 8X20 SIMPLE SOB EST.;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;167;0;334;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;BOLSA HIELO N°18;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;1;0;2;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;BOLSA HIELO N°20;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;2;0;4;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;BOMBA ELASTOMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;10;0;20;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;BOMBA ELASTÓMERICA HOME PUMP 100ML. 2ML/H 48HS;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;11;0;22;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;CAMISOLIN FRISEL 100CM 30G PUÑO ALGOD;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;117;0;234;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;CANULA TRAQ C/BALON Nº 4 NEONATAL SHILEY - COVIDIEN;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;EQUIPO CIRUGÍA HEMODINAMIA;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°6.5;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;401;0;802;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°7;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;169;0;338;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°7.5;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;525;0;1050;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;97;0;194;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8.5;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;119;0;238;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL S/LATEX N°6.5 SYNTEGRA IR;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;30;0;60;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL S/LATEX N°7 SYNTEGRA;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;31;0;62;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL S/LATEX N°7.5 SYNTEGRA IR;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL S/LATEX N°8.5 SYNTEGRA IR;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;8;0;16;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL S/POLVO N°7.5 SUPREME;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;90;0;180;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;LLAVE 3 VIAS ESTERIL 360° LUERLOCK C/PROLONG. 25CM;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;3449;0;6898;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;MASCARA LARINGEA N°3;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL EXT-EXT GRANDE CLASICO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;395;0;790;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL EXTRA GRANDE ANATOMICO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;499;0;998;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL EXTRA GRANDE CLASSIC;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;115;0;230;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;544;0;1088;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL JUVENIL MEDIANO (35 A 47 KS) ANATOMICO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;20;0;40;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL JUVENIL MEDIANO ANATOMICO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;261;0;522;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO EXTRA GRANDE ELASTIZADO XL9;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;28;0;56;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO GRANDE RECTO;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE EXT-EXT GRANDE CLASSIC JUMBO (DISC);IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;9;0;18;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE EXT-EXT GRANDE NAT CARE (DISC);IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE EXT-EXT GRANDE PROTECT PLUS (DISC);IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;58;0;116;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE EXT-EXT-EXT GRANDE FLEXI COMFORT;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;118;0;236;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE EXTRA GRANDE FLEXI CONFORT;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;377;0;754;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE GRANDE CLASSIC JUMBO (DISC);IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE GRANDE FLEXI COMFORT;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;105;0;210;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE GRANDE NATURAL CARE;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;300;0;600;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE GRANDE PROTECT PLUS;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑAL BEBE PEQUEÑO FLEXI COMFORT;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;888;0;1776;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;"PAÑAL BEBE RECIEN NACIDO ""P"" PROTECT PLUS";IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;4043;0;8086;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑO JABONOSO LAVADO CUERPO CLORHEX DERMPAD BACTER;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;55;0;110;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑO JABONOSO LAVADO CUERPO DERMPAD PLUS;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;374;0;748;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;PAÑO JABONOSO LAVADO CUERPO DERMPAD PLUS (DISC);IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;REFUERZA PAÑAL GRANDE;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;97;0;194;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;ROPA CAMISOLIN DESC.30GRS X 1.25MT PUÑO RIBB NO ESTERIL;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;7;0;14;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA FOLEY 2 VIAS N° 8;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;15;0;30;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA FOLEY 2 VIAS N°24;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;28;0;56;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA FOLEY 2 VIAS SILICONA Nº 16;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;146;0;292;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;SONDA FOLEY 2 VIAS SILICONA Nº 18;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;100;0;200;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-12;SONDA FOLEY 2 VIAS SILICONA Nº 22;IPR;NO_ASIGNADO;NO_ASIGNADO;SIN_PONDERADOR;1,0;0;0;0;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
